"","from","to"
"870","FOS","CKS1B"
"871","E2F4","CKS2"
"872","SDHB","NFE2L2"
"873","GSTA1","NFE2L2"
"874","DUSP1","NFE2L2"
"875","PRKCD","NFE2L2"
"876","KEAP1","NFE2L2"
"877","IGF2","GPC3"
"878","MAPK10","MECOM"
"879","ELK1","MECOM"
"880","HDAC1","MECOM"
"881","HDAC2","MECOM"
"882","SMAD3","MECOM"
"883","CCND1","HEY1"
"884","SMAD3","HEY1"
"885","FOS","ARID1B"
"886","E2F5","ARID1A"
"887","E2F1","ARID1A"
"888","SMAD3","ARID1A"
"889","TP53","SMARCB1"
"890","CDKN2A","SMARCB1"
"891","FOS","SMARCB1"
"892","ACTB","SMARCB1"
"893","ACTG1","SMARCB1"
"894","ARID1B","SMARCB1"
"895","ARID1A","SMARCB1"
"896","CCNE1","SMARCC1"
"897","ESR1","SMARCC2"
"898","FOS","SMARCA2"
"899","ESR1","SMARCA2"
"900","ARID1B","SMARCA2"
"901","CAD","SMARCA4"
"902","TP53","SMARCA4"
"903","CDKN2A","SMARCA4"
"904","CDKN1A","SMARCA4"
"905","CCND1","SMARCA4"
"906","E2F4","SMARCA4"
"907","E2F1","SMARCA4"
"908","FOS","SMARCA4"
"909","CTNNB1","SMARCA4"
"910","ACTB","SMARCA4"
"911","ESR1","SMARCA4"
"912","ETS2","SMARCA4"
"913","MECOM","SMARCA4"
"914","ARID1B","SMARCA4"
"915","SMARCB1","SMARCA4"
"916","SMARCC1","SMARCA4"
"917","E2F1","PHF10"
"918","FOS","PHF10"
"919","SMARCB1","PHF10"
"920","TP53","ACTL6B"
"921","KDM3B","ACTL6B"
"922","SMARCA2","ACTL6B"
"923","RUVBL1","ACTL6A"
"924","SMARCA2","ACTL6A"
"925","SMARCA4","ACTL6A"
"926","TP53","SMARCD1"
"927","FOS","SMARCD1"
"928","SMARCB1","SMARCD1"
"929","SMARCB1","SMARCD2"
"930","SMARCB1","SMARCD3"
"931","SMARCC1","SMARCD3"
"932","E2F4","SMARCE1"
"933","E2F1","SMARCE1"
"934","ACTB","ITGB8"
"935","ESR1","ITGB8"
"936","RAC1","ABL2"
"937","TP53","AATF"
"938","CDKN1A","AATF"
"939","B4GALT3","ATF5"
"940","PIP4K2B","ATF5"
"941","PCYT1A","ATF5"
"942","SHC3","ATF5"
"943","MAP2K1","ATF5"
"944","DUSP1","ATF5"
"945","HOMER1","ATF5"
"946","E2F4","ATF5"
"947","E2F5","ATF5"
"948","E2F1","ATF5"
"949","E2F2","ATF5"
"950","E2F3","ATF5"
"951","WNT2","ATF5"
"952","WNT10A","ATF5"
"953","LRP6","ATF5"
"954","ELAVL1","ATF5"
"955","CSNK1A1","ATF5"
"956","SMARCD1","ATF5"
"957","TP53","BARD1"
"958","E2F4","BARD1"
"959","ESR1","BARD1"
"960","CSNK2A1","BDP1"
"961","AKT1","BRCA1"
"962","IGF1","BRCA1"
"963","EGFR","BRCA1"
"964","TP53","BRCA1"
"965","CDKN1A","BRCA1"
"966","CCND1","BRCA1"
"967","CDK4","BRCA1"
"968","RB1","BRCA1"
"969","IGF1R","BRCA1"
"970","BRCA2","BRCA1"
"971","FANCD2","BRCA1"
"972","ELK4","BRCA1"
"973","ELK1","BRCA1"
"974","GADD45A","BRCA1"
"975","SMAD4","BRCA1"
"976","PCNA","BRCA1"
"977","CCNB1","BRCA1"
"978","CCNA2","BRCA1"
"979","CDK7","BRCA1"
"980","E2F4","BRCA1"
"981","E2F1","BRCA1"
"982","HDAC1","BRCA1"
"983","HDAC2","BRCA1"
"984","FOS","BRCA1"
"985","SMAD2","BRCA1"
"986","SMAD3","BRCA1"
"987","ESR1","BRCA1"
"988","MAD2L1","BRCA1"
"989","ETS2","BRCA1"
"990","SMARCA2","BRCA1"
"991","SMARCA4","BRCA1"
"992","BARD1","BRCA1"
"993","TP53","BRD7"
"994","E2F4","BRD7"
"995","E2F5","BRD7"
"996","E2F1","BRD7"
"997","E2F2","BRD7"
"998","E2F3","BRD7"
"999","DVL1","BRD7"
"1000","LAMA4","BRD7"
"1001","BARD1","BRD7"
"1002","ABL2","BTF3"
"1003","NAMPT","CLOCK"
"1004","FOS","CLOCK"
"1005","SMAD4","DACH1"
"1006","MAT1A","DNMT1"
"1007","TP53","DNMT1"
"1008","CDKN2A","DNMT1"
"1009","RB1","DNMT1"
"1010","PCNA","DNMT1"
"1011","E2F4","DNMT1"
"1012","E2F5","DNMT1"
"1013","E2F1","DNMT1"
"1014","E2F2","DNMT1"
"1015","E2F3","DNMT1"
"1016","HDAC1","DNMT1"
"1017","HDAC2","DNMT1"
"1018","APC","DNMT1"
"1019","ESR1","DNMT1"
"1020","TERT","DNMT1"
"1021","CDKN2A","DNMT3A"
"1022","CDKN1A","DNMT3A"
"1023","RB1","DNMT3A"
"1024","HDAC1","DNMT3A"
"1025","IGFBP3","DNMT3A"
"1026","SFRP5","DNMT3A"
"1027","ESR1","DNMT3A"
"1028","DNMT1","DNMT3A"
"1029","CCND1","E2F8"
"1030","E2F1","E2F8"
"1031","PDE7A","EGR1"
"1032","PCCA","EGR1"
"1033","SMS","EGR1"
"1034","ALPL","EGR1"
"1035","GPHN","EGR1"
"1036","GSTM4","EGR1"
"1037","MGST3","EGR1"
"1038","SOS1","EGR1"
"1039","SOS2","EGR1"
"1040","GRB2","EGR1"
"1041","PRKCB","EGR1"
"1042","AKT1","EGR1"
"1043","HRAS","EGR1"
"1044","EGFR","EGR1"
"1045","PIK3R1","EGR1"
"1046","TP53","EGR1"
"1047","CDKN2A","EGR1"
"1048","CDKN2C","EGR1"
"1049","CDKN1A","EGR1"
"1050","CCND1","EGR1"
"1051","CDK4","EGR1"
"1052","RB1","EGR1"
"1053","IGF1R","EGR1"
"1054","BAD","EGR1"
"1055","PDPK1","EGR1"
"1056","MAPK3","EGR1"
"1057","PPP2R5A","EGR1"
"1058","FANCC","EGR1"
"1059","ELK1","EGR1"
"1060","GADD45B","EGR1"
"1061","RGL1","EGR1"
"1062","PLCG1","EGR1"
"1063","TGFBR1","EGR1"
"1064","TGFBR2","EGR1"
"1065","DGKZ","EGR1"
"1066","YWHAZ","EGR1"
"1067","E2F3","EGR1"
"1068","HDAC1","EGR1"
"1069","NEDD4L","EGR1"
"1070","SH3GLB2","EGR1"
"1071","WNT4","EGR1"
"1072","WNT5A","EGR1"
"1073","FZD7","EGR1"
"1074","FZD9","EGR1"
"1075","HSP90AB1","EGR1"
"1076","PRKAG1","EGR1"
"1077","FOS","EGR1"
"1078","CDK6","EGR1"
"1079","LEF1","EGR1"
"1080","CSNK1A1","EGR1"
"1081","CTNNB1","EGR1"
"1082","SMAD3","EGR1"
"1083","ACTB","EGR1"
"1084","ACTG1","EGR1"
"1085","ARPC1A","EGR1"
"1086","APOA1","EGR1"
"1087","KEAP1","EGR1"
"1088","HDAC6","EGR1"
"1089","CREB3L4","EGR1"
"1090","CREB3L2","EGR1"
"1091","MYO10","EGR1"
"1092","ATP6V1F","EGR1"
"1093","ETS2","EGR1"
"1094","IGF2","EGR1"
"1095","NFE2L2","EGR1"
"1096","SMARCA4","EGR1"
"1097","ACTL6B","EGR1"
"1098","ITGB8","EGR1"
"1099","ATF5","EGR1"
"1100","BRCA1","EGR1"
"1101","UGDH","EGR2"
"1102","MAP2K2","EGR2"
"1103","PIK3R1","EGR2"
"1104","CDKN2C","EGR2"
"1105","SMG7","EGR2"
"1106","PPP2R5A","EGR2"
"1107","RRAGC","EGR2"
"1108","PRKAA2","EGR2"
"1109","WNT5A","EGR2"
"1110","FZD3","EGR2"
"1111","FZD9","EGR2"
"1112","PRKAG1","EGR2"
"1113","FOS","EGR2"
"1114","CCNE1","EGR2"
"1115","PRKCD","EGR2"
"1116","LEF1","EGR2"
"1117","FRMD6","EGR2"
"1118","GNB1","EGR2"
"1119","CAMK2B","EGR2"
"1120","ESR1","EGR2"
"1121","MYO10","EGR2"
"1122","DYNLL1","EGR2"
"1123","DCTN2","EGR2"
"1124","ATP6V1F","EGR2"
"1125","IGF2","EGR2"
"1126","CAMK1","EGR2"
"1127","SMARCD2","EGR2"
"1128","EGR1","EGR2"
"1129","TKT","EGR3"
"1130","UGDH","EGR3"
"1131","PIK3R1","EGR3"
"1132","CDKN2C","EGR3"
"1133","PPP2CB","EGR3"
"1134","DGKZ","EGR3"
"1135","RRAGC","EGR3"
"1136","RPS6KA3","EGR3"
"1137","PRKAA2","EGR3"
"1138","WNT5A","EGR3"
"1139","FZD9","EGR3"
"1140","LRP5","EGR3"
"1141","CCNE1","EGR3"
"1142","PRKCD","EGR3"
"1143","FRMD6","EGR3"
"1144","ACTB","EGR3"
"1145","ACTG1","EGR3"
"1146","CAMK2B","EGR3"
"1147","MYO10","EGR3"
"1148","DYNLL1","EGR3"
"1149","DCTN2","EGR3"
"1150","ATP6V1F","EGR3"
"1151","IGF2","EGR3"
"1152","CAMK1","EGR3"
"1153","ACTL6B","EGR3"
"1154","SMARCD2","EGR3"
"1155","SMARCD3","EGR3"
"1156","ATF5","EGR3"
"1157","EGR1","EGR3"
"1158","TP53","ETV4"
"1159","TGFBR2","ETV4"
"1160","AGTR1","ETV4"
"1161","E2F1","ETV4"
"1162","FOS","ETV4"
"1163","TERT","ETV4"
"1164","ETS2","ETV4"
"1165","BRCA1","ETV4"
"1166","EGR1","ETV4"
"1167","SMS","EZH2"
"1168","TP53","EZH2"
"1169","CDKN2A","EZH2"
"1170","CDKN1A","EZH2"
"1171","CCND1","EZH2"
"1172","ELK1","EZH2"
"1173","PCNA","EZH2"
"1174","E2F1","EZH2"
"1175","HDAC1","EZH2"
"1176","SFRP1","EZH2"
"1177","PTEN","EZH2"
"1178","BRCA1","EZH2"
"1179","DNMT1","EZH2"
"1180","DNMT3A","EZH2"
"1181","EGR1","EZH2"
"1182","SIRT7","FOSB"
"1183","GSTP1","FOSB"
"1184","SHC3","FOSB"
"1185","MAPK10","FOSB"
"1186","TGFB1","FOSB"
"1187","RILP","FOSB"
"1188","WNT10B","FOSB"
"1189","DVL2","FOSB"
"1190","ADRA1A","FOSB"
"1191","KDM3B","FOSB"
"1192","CLEC4M","FOSB"
"1193","ARID1B","FOSB"
"1194","SMARCB1","FOSB"
"1195","SMARCA2","FOSB"
"1196","ATF5","FOSB"
"1197","CLOCK","FOSB"
"1198","EGR1","FOSB"
"1199","EGR2","FOSB"
"1200","EGR3","FOSB"
"1201","CDKN1A","FUBP1"
"1202","TLE1","FUBP1"
"1203","CDKN2A","HDAC4"
"1204","MAPK3","HDAC4"
"1205","SMAD4","HDAC4"
"1206","SMAD4","HDGF"
"1207","E2F4","HLTF"
"1208","E2F1","HLTF"
"1209","TP53","HMGA1"
"1210","CDK1","HMGA1"
"1211","E2F4","HMGA1"
"1212","E2F1","HMGA1"
"1213","E2F3","HMGA1"
"1214","FOS","HMGA1"
"1215","CSNK2A1","HMGA1"
"1216","BRCA1","HMGA1"
"1217","EGR1","HMGA1"
"1218","EGR2","HMGA1"
"1219","TP53","HMGB2"
"1220","E2F4","HMGB2"
"1221","E2F5","HMGB2"
"1222","E2F1","HMGB2"
"1223","E2F2","HMGB2"
"1224","E2F3","HMGB2"
"1225","CSNK1A1","HMGB2"
"1226","PPP2R1A","HSF2"
"1227","HSP90AA1","HSF2"
"1228","FOS","HSF2"
"1229","DCTN4","HSF2"
"1230","TP53","ID2"
"1231","ELK4","ID2"
"1232","ELK1","ID2"
"1233","EGR1","ID2"
"1234","PRKDC","ILF2"
"1235","EGR1","ILF3"
"1236","ILF2","ILF3"
"1237","SIRT7","JUNB"
"1238","GSTP1","JUNB"
"1239","SOS2","JUNB"
"1240","SHC3","JUNB"
"1241","EGFR","JUNB"
"1242","MAPK10","JUNB"
"1243","CDKN2A","JUNB"
"1244","CDKN1A","JUNB"
"1245","PPP2R5A","JUNB"
"1246","GADD45B","JUNB"
"1247","TGFBR2","JUNB"
"1248","SMAD4","JUNB"
"1249","E2F1","JUNB"
"1250","NEDD4L","JUNB"
"1251","RILP","JUNB"
"1252","WNT10B","JUNB"
"1253","DVL2","JUNB"
"1254","HSP90AB1","JUNB"
"1255","ADRA1A","JUNB"
"1256","FOS","JUNB"
"1257","SMAD3","JUNB"
"1258","KDM3B","JUNB"
"1259","ESR1","JUNB"
"1260","ETS2","JUNB"
"1261","ARID1B","JUNB"
"1262","SMARCB1","JUNB"
"1263","SMARCA2","JUNB"
"1264","ATF5","JUNB"
"1265","BRCA1","JUNB"
"1266","CLOCK","JUNB"
"1267","FOSB","JUNB"
"1268","PLCG1","KHDRBS1"
"1269","PLCG2","KHDRBS1"
"1270","E2F4","KHDRBS1"
"1271","SMAD2","KHDRBS1"
"1272","FYN","KHDRBS1"
"1273","SMARCA2","KHDRBS1"
"1274","HRAS","MAZ"
"1275","CSNK2A1","MAZ"
"1276","EGR1","MAZ"
"1277","EGR2","MAZ"
"1278","EGR3","MAZ"
"1279","TP53","MCM2"
"1280","CDKN2A","MCM2"
"1281","ORC6","MCM2"
"1282","ORC1","MCM2"
"1283","PLK1","MCM2"
"1284","CDC45","MCM2"
"1285","CDC6","MCM2"
"1286","CCNB2","MCM2"
"1287","E2F1","MCM2"
"1288","CYP2C9","NCOA6"
"1289","PRKDC","NCOA6"
"1290","E2F1","NCOA6"
"1291","FOS","NCOA6"
"1292","SMAD2","NCOA6"
"1293","SMAD3","NCOA6"
"1294","ESR1","NCOA6"
"1295","ACAT1","NFYA"
"1296","ADH1C","NFYA"
"1297","CYP2A6","NFYA"
"1298","DTYMK","NFYA"
"1299","SRM","NFYA"
"1300","ALDH6A1","NFYA"
"1301","GPHN","NFYA"
"1302","HRAS","NFYA"
"1303","PIK3R1","NFYA"
"1304","PIK3R3","NFYA"
"1305","TP53","NFYA"
"1306","PPP2R1A","NFYA"
"1307","PPP2R5A","NFYA"
"1308","UBE2T","NFYA"
"1309","ELK1","NFYA"
"1310","GADD45A","NFYA"
"1311","PLCG1","NFYA"
"1312","RHEB","NFYA"
"1313","PCNA","NFYA"
"1314","PLK1","NFYA"
"1315","CDC45","NFYA"
"1316","CDC6","NFYA"
"1317","GSK3B","NFYA"
"1318","CCNB1","NFYA"
"1319","CCNB2","NFYA"
"1320","E2F4","NFYA"
"1321","E2F3","NFYA"
"1322","CDC23","NFYA"
"1323","CDC20","NFYA"
"1324","WNT16","NFYA"
"1325","ELAVL1","NFYA"
"1326","SMAD2","NFYA"
"1327","ACTB","NFYA"
"1328","WASF2","NFYA"
"1329","HLA-B","NFYA"
"1330","HLA-C","NFYA"
"1331","RHOB","NFYA"
"1332","FCGR3B","NFYA"
"1333","CKS1B","NFYA"
"1334","CKS2","NFYA"
"1335","HEY1","NFYA"
"1336","ACTL6B","NFYA"
"1337","BRCA1","NFYA"
"1338","E2F8","NFYA"
"1339","EGR1","NFYA"
"1340","EZH2","NFYA"
"1341","HMGA1","NFYA"
"1342","HMGB2","NFYA"
"1343","HSF2","NFYA"
"1344","ID2","NFYA"
"1345","ILF2","NFYA"
"1346","ALDH6A1","NFYC"
"1347","CAT","NFYC"
"1348","GCH1","NFYC"
"1349","FDPS","NFYC"
"1350","PIK3R1","NFYC"
"1351","UBE2T","NFYC"
"1352","GSK3B","NFYC"
"1353","CDC23","NFYC"
"1354","CDC20","NFYC"
"1355","WNT16","NFYC"
"1356","FOS","NFYC"
"1357","SMAD2","NFYC"
"1358","SMAD3","NFYC"
"1359","ACTB","NFYC"
"1360","CKS1B","NFYC"
"1361","HEY1","NFYC"
"1362","ACTL6B","NFYC"
"1363","EGR1","NFYC"
"1364","EGR3","NFYC"
"1365","NFYA","NFYC"
"1366","CCND1","NPM1"
"1367","GADD45A","NPM1"
"1368","PLCG2","NPM1"
"1369","CDK1","NPM1"
"1370","PLK1","NPM1"
"1371","ARF1","NPM1"
"1372","ATF5","NPM1"
"1373","DCN","NR1H4"
"1374","ESR1","NR1H4"
"1375","SMARCD3","NR1H4"
"1376","KRAS","NR3C2"
"1377","EGFR","NR3C2"
"1378","HSP90AA1","NR3C2"
"1379","ACTG1","NR3C2"
"1380","ESR1","NR3C2"
"1381","ETV4","NR3C2"
"1382","NFYA","NR3C2"
"1383","SDHB","NRF1"
"1384","ESR1","NRF1"
"1385","DYNLL1","NRF1"
"1386","EGR1","NRF1"
"1387","IGF2","PLAG1"
"1388","EGR1","PLAG1"
"1389","NFYA","PLAG1"
"1390","SRM","POU2F1"
"1391","HAO2","POU2F1"
"1392","CYP26A1","POU2F1"
"1393","SHC1","POU2F1"
"1394","PRKCB","POU2F1"
"1395","NRAS","POU2F1"
"1396","BCL2L1","POU2F1"
"1397","PIK3R3","POU2F1"
"1398","CCND1","POU2F1"
"1399","UPF3B","POU2F1"
"1400","PPP2R1A","POU2F1"
"1401","MAP4K4","POU2F1"
"1402","GADD45G","POU2F1"
"1403","GADD45A","POU2F1"
"1404","NGFR","POU2F1"
"1405","RGL1","POU2F1"
"1406","AGTR1","POU2F1"
"1407","CDC6","POU2F1"
"1408","GSK3B","POU2F1"
"1409","E2F1","POU2F1"
"1410","HDAC1","POU2F1"
"1411","CDC20","POU2F1"
"1412","RILP","POU2F1"
"1413","RPS6KA3","POU2F1"
"1414","FZD2","POU2F1"
"1415","FZD4","POU2F1"
"1416","LRP6","POU2F1"
"1417","TLR4","POU2F1"
"1418","FOS","POU2F1"
"1419","LEF1","POU2F1"
"1420","TCF7","POU2F1"
"1421","APC","POU2F1"
"1422","SMAD2","POU2F1"
"1423","SMAD3","POU2F1"
"1424","DCN","POU2F1"
"1425","BMP5","POU2F1"
"1426","AXIN2","POU2F1"
"1427","C8A","POU2F1"
"1428","ESR1","POU2F1"
"1429","MAD2L1","POU2F1"
"1430","ETS2","POU2F1"
"1431","GPC3","POU2F1"
"1432","BARD1","POU2F1"
"1433","BRCA1","POU2F1"
"1434","BTF3","POU2F1"
"1435","DNMT3A","POU2F1"
"1436","HMGA1","POU2F1"
"1437","HMGB2","POU2F1"
"1438","ID2","POU2F1"
"1439","NFYA","POU2F1"
"1440","CDKN1A","PTMA"
"1441","CDK4","PTMA"
"1442","RAN","PTMA"
"1443","CDK1","PTMA"
"1444","PCNA","PTMA"
"1445","CCNB1","PTMA"
"1446","CCNA2","PTMA"
"1447","E2F4","PTMA"
"1448","E2F1","PTMA"
"1449","E2F2","PTMA"
"1450","E2F3","PTMA"
"1451","HDAC1","PTMA"
"1452","ESR1","PTMA"
"1453","EGR1","PTMA"
"1454","NFYA","PTMA"
"1455","RAC1","PTTG1"
"1456","CDK1","PTTG1"
"1457","ANAPC5","PTTG1"
"1458","ANAPC7","PTTG1"
"1459","ANAPC11","PTTG1"
"1460","CDC23","PTTG1"
"1461","CDC20","PTTG1"
"1462","PCNA","PURA"
"1463","E2F1","PURA"
"1464","EGR1","PURA"
"1465","EGR3","PURA"
"1466","FOS","RBMX"
"1467","EGR1","RBMX"
"1468","JUNB","RBMX"
"1469","NFYA","RBMX"
"1470","HDAC2","RFX5"
"1471","UPF3B","SATB2"
"1472","ESR1","SATB2"
"1473","EGR1","SATB2"
"1474","POU2F1","SATB2"
"1475","ELK1","SND1"
"1476","AGTR1","SND1"
"1477","ATF5","SND1"
"1478","CDKN1A","TAF5"
"1479","EGR1","TAF5"
"1480","EGR3","TAF5"
"1481","PDE7A","TCF3"
"1482","PIP4K2B","TCF3"
"1483","IMPDH2","TCF3"
"1484","SHC3","TCF3"
"1485","CDKN1A","TCF3"
"1486","BAD","TCF3"
"1487","MAPK3","TCF3"
"1488","MET","TCF3"
"1489","RALGAPB","TCF3"
"1490","PLCB1","TCF3"
"1491","TGFBR1","TCF3"
"1492","SH3GLB2","TCF3"
"1493","RILP","TCF3"
"1494","WNT2","TCF3"
"1495","WNT10A","TCF3"
"1496","FZD1","TCF3"
"1497","FOS","TCF3"
"1498","LEF1","TCF3"
"1499","APC","TCF3"
"1500","CTNNB1","TCF3"
"1501","PARD3","TCF3"
"1502","C7","TCF3"
"1503","ESR1","TCF3"
"1504","RBBP5","TCF3"
"1505","SERPING1","TCF3"
"1506","ITGA6","TCF3"
"1507","NFE2L2","TCF3"
"1508","MECOM","TCF3"
"1509","ARID1B","TCF3"
"1510","SMARCB1","TCF3"
"1511","ABL2","TCF3"
"1512","DNMT3A","TCF3"
"1513","ETV4","TCF3"
"1514","FOSB","TCF3"
"1515","JUNB","TCF3"
"1516","PURA","TCF3"
"1517","SND1","TCF3"
"1518","E2F1","TRIM16"
"1519","E2F4","TRIM28"
"1520","E2F3","TRIM28"
"1521","ESR1","TRIM28"
"1522","HGS","TSG101"
"1523","AATF","TSG101"
"1524","MAZ","TSG101"
"1525","TSG101","TTF2"
"1526","TYMS","YBX1"
"1527","AKT1","YBX1"
"1528","EGFR","YBX1"
"1529","TP53","YBX1"
"1530","MET","YBX1"
"1531","PCNA","YBX1"
"1532","GSK3B","YBX1"
"1533","CCNB1","YBX1"
"1534","E2F1","YBX1"
"1535","SMAD3","YBX1"
"1536","CKS2","YBX1"
"1537","EGR1","YBX1"
"1538","NFYA","YBX1"
"1539","MYD88","ZIC2"
"1540","WNT7B","ZIC2"
"1541","PRKAG1","ZIC2"
"1542","NFE2L2","ZIC2"
"1543","SMARCD3","ZIC2"
"1544","TALDO1","ZNF143"
"1545","PCYT1A","ZNF143"
"1546","NFYA","ZNF143"
"1547","CDK4","BHLHE40"
"1548","FOS","BHLHE40"
"1549","BRD7","BHLHE40"
"1550","CLOCK","BHLHE40"
"1551","EGR1","BHLHE40"
"1552","FOSB","BHLHE40"
"1553","HSF2","BHLHE40"
"1554","ILF3","BHLHE40"
"1555","JUNB","BHLHE40"
"1556","ELK1","ALYREF"
"1557","NFYA","ANKZF1"
"1558","TCF3","ANKZF1"
"1559","EGR1","ARID4B"
"1560","EGR2","ARID4B"
"1561","EGR3","ARID4B"
"1562","NFYA","ARID4B"
"1563","FOSB","BRD8"
"1564","JUNB","BRD8"
"1565","NFYA","BRD8"
"1566","E2F4","CBX3"
"1567","E2F5","CBX3"
"1568","E2F1","CBX3"
"1569","E2F2","CBX3"
"1570","E2F3","CBX3"
"1571","EGR1","CBX3"
"1572","TRIM28","CBX3"
"1573","ELK1","CITED2"
"1574","FOS","CITED2"
"1575","POU2F1","CITED2"
"1576","EGR1","CNOT3"
"1577","NFYA","CNOT6"
"1578","NFYC","CNOT6"
"1579","CCNE1","COIL"
"1580","E2F1","DDB2"
"1581","HDAC1","DDB2"
"1582","HDAC2","DDX20"
"1583","EGR2","DDX20"
"1584","E2F4","DEK"
"1585","E2F1","DEK"
"1586","GRB2","DTX1"
"1587","E2F2","DTX1"
"1588","ELK1","ERCC3"
"1589","CDK7","ERCC3"
"1590","EGR3","EZH1"
"1591","E2F1","FOXP1"
"1592","ESR1","FOXP1"
"1593","NFYA","FOXP1"
"1594","POU2F1","FOXP1"
"1595","TCF3","FOXP1"
"1596","FOS","GTF2IRD1"
"1597","SMAD3","GTF2IRD1"
"1598","NFYA","GTF2IRD1"
"1599","EGR1","HAX1"
"1600","MAPK10","HNRNPK"
"1601","E2F1","HNRNPK"
"1602","PRKCD","HNRNPK"
"1603","NFYA","HNRNPK"
"1604","RBMX","HNRNPK"
"1605","YBX1","HNRNPK"
"1606","ATF5","JDP2"
"1607","ELK1","KAT7"
"1608","ORC1","KAT7"
"1609","DVL3","KAT7"
"1610","FOS","KAT7"
"1611","BARD1","KAT7"
"1612","EGR1","KAT7"
"1613","EGR2","KAT7"
"1614","JUNB","KAT7"
"1615","MCM2","KAT7"
"1616","HSF2","KNTC1"
"1617","PPP2R1A","MCM3"
"1618","ORC6","MCM3"
"1619","ORC1","MCM3"
"1620","PLK1","MCM3"
"1621","CDC45","MCM3"
"1622","CDC6","MCM3"
"1623","E2F4","MCM3"
"1624","E2F5","MCM3"
"1625","E2F1","MCM3"
"1626","E2F2","MCM3"
"1627","E2F3","MCM3"
"1628","MCM2","MCM3"
"1629","NFYA","MCM3"
"1630","ORC6","MCM4"
"1631","ORC1","MCM4"
"1632","CDC45","MCM4"
"1633","E2F4","MCM4"
"1634","E2F5","MCM4"
"1635","E2F1","MCM4"
"1636","E2F2","MCM4"
"1637","E2F3","MCM4"
"1638","MCM2","MCM4"
"1639","MCM3","MCM4"
"1640","ORC6","MCM6"
"1641","ORC1","MCM6"
"1642","CDC45","MCM6"
"1643","E2F4","MCM6"
"1644","E2F5","MCM6"
"1645","E2F1","MCM6"
"1646","E2F2","MCM6"
"1647","E2F3","MCM6"
"1648","MCM2","MCM6"
"1649","MCM3","MCM6"
"1650","MCM4","MCM6"
"1651","TP53","MLLT6"
"1652","EGR3","MLLT6"
"1653","TCF3","MLLT6"
"1654","ELK4","NR2C2"
"1655","E2F1","NR2C2"
"1656","HSP90AA1","NR2C2"
"1657","HSP90AB1","NR2C2"
"1658","ESR1","NR2C2"
"1659","DR1","NR2C2"
"1660","EGR3","NR2C2"
"1661","HSF2","NR2C2"
"1662","SMAD2","PAPOLA"
"1663","EGR1","PAPOLA"
"1664","TP53","PBXIP1"
"1665","EGR1","PDCD11"
"1666","TP53","PIAS1"
"1667","SMAD4","PIAS1"
"1668","AXIN1","PIAS1"
"1669","ESR1","PIAS1"
"1670","DNMT3A","PIAS1"
"1671","NR3C2","PIAS1"
"1672","SATB2","PIAS1"
"1673","FOS","POLR2H"
"1674","EGR1","POLR2H"
"1675","JUNB","POLR2H"
"1676","NFYA","PQBP1"
"1677","CDC23","RAD54B"
"1678","NFYA","RAD54B"
"1679","POU2F1","RAD54B"
"1680","RB1","RBBP7"
"1681","HDAC1","RBBP7"
"1682","HDAC2","RBBP7"
"1683","FOS","RBBP7"
"1684","BRCA1","RBBP7"
"1685","EGR1","RBBP7"
"1686","EGR2","RBBP7"
"1687","JUNB","RBBP7"
"1688","POU2F1","RBBP7"
"1689","CCND1","RFC1"
"1690","CDK4","RFC1"
"1691","PCNA","RFC1"
"1692","E2F1","RFC1"
"1693","HDAC1","RFC1"
"1694","BRCA1","RFC1"
"1695","ELK1","RNPS1"
"1696","YWHAB","RNPS1"
"1697","YWHAG","RNPS1"
"1698","DVL2","RNPS1"
"1699","E2F1","RUVBL2"
"1700","HDAC1","RUVBL2"
"1701","RUVBL1","RUVBL2"
"1702","CTNNB1","RUVBL2"
